,subsystem,0_0,1_4_750pq,2_2_750pq,1_2_750pq,3_1_750pq,1_0_750pq,2_3_750pq,3_2_750pq,3_4_750pq,3_3_750pq,1_3_750pq,1_1_750pq
DM_RNA_b3168,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3169,,3.85763242344569E-10,3.78030468232279E-10,3.87734264734457E-10,3.66726890831767E-10,2.25379169560049E-10,3.33061247538143E-10,3.48299191335372E-10,3.76858953236933E-10,2.31613750453086E-10,2.54791283834624E-10,3.00120641204121E-10,2.83740016052934E-10
DM_RNA_b2379,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0033,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0032,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0207,,-2.0558680559665E-30,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0572,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0575,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0574,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0573,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0114,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0115,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2963,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2964,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2418,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2930,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1216,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0524,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2781,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2045,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1200,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1199,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1818,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1817,,-3.34661194482406E-31,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1819,,-3.34661194482406E-31,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3384,,1.57739379521699E-07,1.53653910503938E-07,1.58055724388255E-07,1.53073294775618E-07,9.57766513092592E-08,1.3924709983843E-07,1.44767326269739E-07,1.54974773756975E-07,9.87563932813101E-08,1.07593107045472E-07,1.25194986772523E-07,1.17910603057565E-07
DM_RNA_b3971,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3970,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3969,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3968,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0015,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0014,,7.47260739796267E-12,7.52281832318107E-12,7.72084055040368E-12,8.55297097741755E-12,3.33094982262156E-12,6.83239624070697E-12,7.02472937030334E-12,7.71448233559527E-12,4.20127411661946E-12,4.00708379609089E-12,5.3748416301143E-12,4.28221935654748E-12
DM_RNA_b1528,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2935,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0336,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0337,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3545,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2183,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3359,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2049,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2051,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2048,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2053,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2052,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2530,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2528,,8.77674830671919E-11,7.12502780401722E-11,7.02797730578262E-11,6.95913078845382E-11,3.99903801635899E-11,6.05058452825214E-11,6.25794931335041E-11,7.35937944305954E-11,3.58230693885654E-11,4.1519808335249E-11,5.01584222271413E-11,5.65487521769123E-11
DM_RNA_b2529,,9.48730713741194E-12,1.51356501697579E-11,1.71745405152128E-11,1.42369079132309E-11,4.35556457299799E-12,1.21719377914157E-11,1.38156105540269E-11,1.40792018160063E-11,7.32695180153595E-12,8.21856960477917E-12,1.13763161228546E-11,5.66838770397295E-12
DM_RNA_b2162,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3760,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3757,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3758,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3759,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3761,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3756,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2470,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2512,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0411,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4384,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4383,,1.22823554813932E-08,1.17474541723013E-08,1.21412458815627E-08,1.15605531691217E-08,6.51809541612891E-09,1.0287132583795E-08,1.08116452996872E-08,1.18413513267598E-08,6.80397810990577E-09,7.49086875692829E-09,9.01670103774382E-09,8.40202859907611E-09
DM_RNA_b4019,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3772,,2.84940099543482E-07,2.81671510017246E-07,2.85583049119053E-07,2.75808453908368E-07,2.10476094684391E-07,2.61214826453148E-07,2.68136382873324E-07,2.80455758926226E-07,2.13006324900416E-07,2.24820837516802E-07,2.46141188496764E-07,2.39111110430369E-07
DM_RNA_b3770,,1.21312393504343E-08,1.33312791036408E-08,1.12098328318237E-08,1.57602270204416E-08,4.70566720905217E-08,2.35611398476409E-08,2.00834536611335E-08,1.36828165521082E-08,4.53134401036388E-08,4.09602059664787E-08,3.12531409340965E-08,3.53321667812631E-08
DM_RNA_b3771,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0932,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1241,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4134,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3744,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0175,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0134,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0133,,1.59883080223354E-11,1.56248497119339E-11,1.60444209823103E-11,1.52544384658618E-11,9.30694810690265E-12,1.38436936740404E-11,1.44680190521019E-11,1.56091231710418E-11,9.58811630612933E-12,1.05358188958663E-11,1.24104211710313E-11,1.17096898284577E-11
DM_RNA_b0529,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4356,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1638,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1637,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1249,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0212,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0678,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3544,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3542,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3540,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3543,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3541,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0323,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4073,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4070,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4071,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4072,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4369,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4370,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4368,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0963,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2038,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2039,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2037,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3919,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1443,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1441,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1442,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1440,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3258,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2976,,8.2330075215095E-12,8.04635909331973E-12,8.26182182759346E-12,7.8561203198346E-12,4.79881383927867E-12,7.13140969993099E-12,7.45216524930155E-12,8.03828188286606E-12,4.94347605397228E-12,5.43097330724407E-12,6.3948326695807E-12,6.03460490853251E-12
DM_RNA_b2979,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4467,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2975,,8.2330075215095E-12,8.04635909331973E-12,8.26182182759346E-12,0,4.79881383927867E-12,0,0,0,0,5.43097330724407E-12,6.3948326695807E-12,6.03460490853251E-12
DM_RNA_b4468,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2947,,2.62218297861662E-12,2.54294860919374E-12,2.63441520338329E-12,2.46546150705217E-12,1.28299904945563E-12,2.16690852880894E-12,2.29707241024967E-12,2.54044321745258E-12,1.33478402231397E-12,1.5095733297002E-12,1.87359928416502E-12,1.73486436827436E-12
DM_RNA_b2946,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2765,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3089,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1226,,-4.54482008190502E-35,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1224,,-1.77247983194296E-29,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1227,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1225,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2185,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1008,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1006,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1011,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1010,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1012,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1009,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1007,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2925,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0019,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0116,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2223,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2224,,7.17406373455215E-31,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2221,,-1.50494825957646E-31,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2222,,-1.50494825957646E-31,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0205,,7.49913778009601E-06,7.52191628568171E-06,7.73577162766505E-06,7.39053402558155E-06,4.10878970998473E-06,6.6307101269022E-06,6.93953704252206E-06,7.49461844017372E-06,4.39791492975475E-06,4.74214829003193E-06,5.74322253113264E-06,5.31949518404982E-06
DM_RNA_b0204,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3493,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4067,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4069,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4208,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3182,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1835,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1223,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2559,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2024,,2.96928204277861E-07,2.90012181175969E-07,2.960579166086E-07,2.75496393540809E-07,1.75787653451543E-07,2.52997757896187E-07,2.65067148324186E-07,2.85839732261396E-07,1.789026048031E-07,1.97952666630505E-07,2.31594067929473E-07,2.20295791125979E-07
DM_RNA_b2022,,4.09923141820099E-07,4.00375251528831E-07,4.08721669374804E-07,3.80335534224544E-07,2.42682999317259E-07,3.49275125421213E-07,3.65937478046594E-07,3.94614992504919E-07,2.46983333964661E-07,2.73282826850993E-07,3.19726339851863E-07,3.04128545308548E-07
DM_RNA_b2025,,2.5313100202027E-07,2.47235099130091E-07,2.52389082638439E-07,2.34860404452172E-07,1.49858801622432E-07,2.15680339699944E-07,2.25969483165596E-07,2.43678090535394E-07,1.52514294585054E-07,1.68754453550912E-07,1.97433715060893E-07,1.87801945201487E-07
DM_RNA_b2023,,2.5313100202027E-07,2.47235099130091E-07,2.52389082638439E-07,2.34860404452172E-07,1.49858801622432E-07,2.15680339699944E-07,2.25969483165596E-07,2.43678090535394E-07,1.52514294585054E-07,1.68754453550912E-07,1.97433715060893E-07,1.87801945201487E-07
DM_RNA_b2026,,2.15536471992663E-07,2.10516217270729E-07,2.14904741051821E-07,1.99979388468338E-07,1.2760206035988E-07,1.83647910078523E-07,1.92408929727296E-07,2.07487488757707E-07,1.29863164610236E-07,1.43691366372029E-07,1.68111239069887E-07,1.59909961162508E-07
DM_RNA_b4094,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2590,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2589,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2591,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0311,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0312,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0884,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3623,,-2.40440024996269E-37,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3624,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4226,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3952,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3951,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4260,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3367,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3368,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3365,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3366,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0839,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3940,,1.06135786449881E-07,1.03847895037077E-07,1.06124041352729E-07,9.97663456577286E-08,6.47428568651911E-08,9.20812367099817E-08,9.61578506501991E-08,1.03128367713243E-07,6.59625265138535E-08,7.24581998810745E-08,8.41089092728697E-08,8.01484151988924E-08
DM_RNA_b3939,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0948,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0722,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0721,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0724,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0723,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0967,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3679,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0314,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3196,,1.87916803895637E-09,1.83656589631781E-09,1.885744848575E-09,1.79314426431158E-09,1.09531997488332E-09,1.62773046736592E-09,1.70094230096625E-09,1.83472228865818E-09,1.1283388455192E-09,1.23960915045138E-09,1.45960818519292E-09,1.37738689564131E-09
DM_RNA_b3197,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0409,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0408,,-5.27057564211244E-38,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1866,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3005,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3006,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0058,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1764,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0386,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2796,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2797,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2210,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2234,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2235,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1207,,4.81165074192094E-07,4.70565451931647E-07,4.8317414229407E-07,4.59038555162971E-07,2.80160883034413E-07,4.16697697496552E-07,4.35561616958199E-07,4.6997316420144E-07,2.88438861174893E-07,3.17180113856701E-07,3.73688954345459E-07,3.52697443249273E-07
DM_RNA_b0969,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0778,,1.91830466717892E-14,1.88499161537487E-14,1.92341595213947E-14,1.85067078832062E-14,1.2437847965339E-14,1.71644769995423E-14,1.77654362012694E-14,1.88354197483364E-14,1.27505558556556E-14,1.37842864322353E-14,1.57415393143741E-14,1.50230678511626E-14
DM_RNA_b0775,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0777,,2.56096594793463E-14,2.50441892308101E-14,2.56969085124682E-14,2.44672962649607E-14,1.51139024990356E-14,2.22644647059452E-14,2.324045781004E-14,2.50197065895283E-14,1.55602723114016E-14,1.70615129299032E-14,2.00168361010227E-14,1.89142640989831E-14
DM_RNA_b0776,,2.7689105635535E-14,2.70484499954864E-14,2.77880484117383E-14,2.63959368000848E-14,1.59797192629954E-14,2.39146189543634E-14,2.50119705332442E-14,2.70207358060142E-14,1.64693378308968E-14,1.81218515416124E-14,2.1400130022536E-14,2.01732696916926E-14
DM_RNA_b0767,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0125,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2599,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0406,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0203,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0201,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0202,,9.90687781584658E-06,9.76100061668993E-06,1.00429167118089E-05,1.10117220504705E-05,6.17964790672662E-06,8.81101916783447E-06,1.02323746333063E-05,9.77618933985881E-06,6.24834991377423E-06,6.8185711558419E-06,7.92749020812522E-06,0
DM_RNA_b0222,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3199,,8.25576992917375E-09,8.06860546020529E-09,8.28466390031083E-09,7.87784071944704E-09,4.81208147648525E-09,7.15112643824156E-09,7.47276880431383E-09,8.06050591808768E-09,4.95714364955324E-09,5.44598872270557E-09,6.41251293864269E-09,6.0512892291361E-09
DM_RNA_b3198,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2595,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4358,,-5.01258529538395E-31,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0747,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0746,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3816,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1849,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1269,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4111,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0008,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0124,,-2.08837135982117E-29,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2938,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4371,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3909,,9.29129262290428E-31,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1603,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1602,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2960,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3164,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4214,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0381,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3625,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0405,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1480,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1692,,1.47156873146659E-07,1.43360945076803E-07,1.47452597982185E-07,1.42772368371433E-07,8.94205802266139E-08,1.29913582541381E-07,1.35062285484686E-07,1.44567366397358E-07,9.21823172406213E-08,1.00437299741175E-07,1.1684224848609E-07,1.10063609399283E-07
DM_RNA_b1693,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0353,,1.58683481519597E-30,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1114,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4394,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0748,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2464,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2465,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2215,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0180,,2.89208779481413E-08,2.8265220796828E-08,2.90220966168199E-08,2.7596951481451E-08,1.68572644866793E-08,2.5051193276985E-08,2.61779410928474E-08,2.82368472339865E-08,1.73654331931089E-08,1.90779109661966E-08,2.24637504007623E-08,2.11983445601705E-08
DM_RNA_b2891,,0,0,0,0,5.80489397109296E-09,8.68442781228263E-09,9.06762516227685E-09,0,6.0061035189096E-09,6.5742383409242E-09,7.76151142130842E-09,7.3111464742664E-09
DM_RNA_b1270,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4323,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4322,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2507,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2508,,8.94492635383787E-08,8.55525186252748E-08,8.84068461308089E-08,8.42800202439762E-08,4.77657438611234E-08,7.50613622872728E-08,7.88414380942586E-08,8.62905221654472E-08,4.98709805585047E-08,5.48119217715114E-08,6.58460839101255E-08,6.13864620780881E-08
DM_RNA_b3201,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3200,,1.68670120415954E-08,1.64846242838292E-08,1.69260440838252E-08,1.60948809640559E-08,9.83135878365472E-09,1.46101619569797E-08,1.52672957807382E-08,1.64680764541778E-08,1.01277291332294E-08,1.11264676889392E-08,1.31011321634295E-08,1.23631313821302E-08
DM_RNA_b1123,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1125,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1126,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1124,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2133,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4374,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3691,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3693,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4478,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b4477,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0749,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b2585,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3461,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3389,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3390,,1.37209516900674E-07,1.3367018200236E-07,1.37485251638375E-07,1.33121391288914E-07,8.33760214627814E-08,1.21131820200974E-07,1.25932486513121E-07,1.34795052917544E-07,8.59510734694995E-08,9.36480443054836E-08,1.089440685002E-07,1.02623644761529E-07
DM_RNA_b3386,,1.49209591763675E-07,4.1112650762905E-08,5.6430196895982E-08,3.21918939503661E-08,3.08043205620615E-08,1.22762099178569E-07,1.13462995831564E-07,3.82253778101968E-08,8.13533716778383E-09,1.301604527537E-08,3.07285441609705E-08,1.05294412091424E-07
DM_RNA_b3385,,1.59884239399193E-07,1.55760007487455E-07,1.6020554101011E-07,1.55120525709583E-07,9.71544254131993E-08,1.41149603739896E-07,1.46743609893875E-07,1.57070770288455E-07,1.00155020713054E-07,1.09123963652194E-07,1.26947750583637E-07,1.19582837675522E-07
DM_RNA_b3278,,7.49913778009601E-06,7.52191628568171E-06,7.73577162766505E-06,7.39053402558155E-06,4.10878970998473E-06,6.6307101269022E-06,6.93953704252206E-06,7.49461844017372E-06,4.39791492975475E-06,4.74214829003193E-06,5.74322253113264E-06,5.31949518404982E-06
DM_RNA_b3272,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3274,,1.20079347057437E-05,1.16575321173376E-05,1.20565654876247E-05,1.183870540766E-05,6.90759127742705E-06,1.05943239741087E-05,1.10082586479348E-05,1.1864993436683E-05,7.2419813572465E-06,7.835048214378E-06,9.28035429680255E-06,8.67775482244749E-06
DM_RNA_b3275,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3277,,1.15333086682193E-06,9.83786468394254E-07,1.13042037697206E-06,0,0,1.02789092058395E-06,0,1.21617771459176E-06,3.46014081402509E-07,2.65694173675474E-07,5.47887879520329E-07,2.49638157198446E-06
DM_RNA_b3276,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3273,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b0929,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3749,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3751,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3750,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3752,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3748,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b1415,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3892,,0,0,0,0,0,0,0,0,0,0,0,0
DM_RNA_b3894,,0,0,0,0,0,0,0,0,0,0,0,0
